Date,Open,High,Low,Close,Adj Close,Volume,MA7,MA21,MACD,RSI
2016-08-02,84.339996,84.339996,82.910004,83.800003,83.800003,7691600,83.37428585714285,82.13523747619048,1.2674717412698726,65.19290884103243
2016-08-03,83.300003,83.839996,83.169998,83.669998,83.669998,5365800,83.44285671428572,82.35904685714286,1.2214792207379048,60.06259035476216
2016-08-04,83.75,84.980003,83.690002,84.75,84.75,10731600,83.60857157142857,82.64999928571429,1.2576792092585833,67.19060351788515
2016-08-05,85.010002,85.080002,84.440002,84.589996,84.589996,9401700,83.82142842857142,82.899523,1.2589446451735427,60.85010014561553
2016-08-08,84.989998,85.019997,84.300003,85.0,85.0,11528200,84.08999942857143,83.18571357142858,1.278296007839998,62.08020137831122
2016-08-09,85.050003,85.629997,84.800003,85.239998,85.239998,15349200,84.48428442857143,83.36571352380953,1.2980349955947332,55.24297479740376
2016-08-10,86.010002,87.730003,86.010002,87.330002,87.330002,28195900,84.91142814285715,83.63190419047619,1.4654315587006437,66.28750752068719
2016-08-11,92.139999,92.800003,91.260002,91.769997,91.769997,54169200,86.04999871428572,84.16523738095239,1.9340702727158003,76.37682517329183
2016-08-12,92.980003,98.349998,92.910004,98.25,98.25,71968300,88.13285614285714,84.95142795238095,2.796119985716672,89.67333927010954
2016-08-15,98.279999,98.860001,96.82,97.169998,97.169998,33813400,89.90714157142858,85.7095230952381,3.353496439085262,84.53712577707255
2016-08-16,96.150002,97.150002,95.050003,96.660004,96.660004,27514000,91.63142842857143,86.37666604761905,3.7112876268915898,84.4512312549562
2016-08-17,96.169998,97.25,96.050003,97.0,97.0,14980900,93.34571414285713,87.05428523809523,3.9764366700231335,84.70000464500166
2016-08-18,97.25,97.940002,96.620003,97.0,97.0,15009000,95.02571442857142,87.65333295238095,4.138859006721361,87.50000581095254
2016-08-19,96.910004,97.239998,96.339996,96.860001,96.860001,14267100,96.38714285714286,88.25714252380952,4.207778478416898,85.48754452877237
2016-08-22,96.470001,96.629997,94.75,95.650002,95.650002,16222900,96.94142928571428,88.78857128571428,4.117299187256222,82.35935489913848
2016-08-23,95.589996,96.480003,95.410004,95.790001,95.790001,9646800,96.59000085714287,89.38857123809524,4.010658076663034,83.07861261346139
2016-08-24,95.68,96.300003,93.559998,93.879997,93.879997,12726600,96.12000071428572,89.87857128571429,3.7290368523901662,73.8381110267305
2016-08-25,93.75,94.690002,93.120003,93.940002,93.940002,13039900,95.731429,90.39476195238096,3.470684020240313,74.54069558627869
2016-08-26,94.150002,95.449997,94.080002,95.059998,95.059998,14133900,95.45428585714286,90.96333314285714,3.3180632882683057,75.45546825570898
2016-08-29,94.599998,95.160004,94.209999,94.879997,94.879997,8818300,95.15142828571429,91.55380904761904,3.1463168995350514,74.46700626401113
2016-08-30,95.349998,96.68,95.169998,96.0,96.0,13994200,95.02857100000001,92.10904733333334,3.065247268481528,73.14468727062199
2016-08-31,96.139999,97.199997,96.010002,97.190002,97.190002,28617000,95.248571,92.74666633333334,3.061728517445488,67.50647270546398
2016-09-01,97.300003,98.0,97.010002,97.419998,97.419998,13387400,95.48142771428572,93.40142823809524,3.042427427403652,45.503779199904336
2016-09-02,97.970001,99.665001,97.970001,99.25,99.25,17482600,96.248571,94.09190442857143,3.138617018654017,60.42085588010254
2016-09-06,100.449997,104.300003,100.449997,103.779999,103.779999,32803800,97.65428485714287,95.00571409523809,3.5395789603042545,75.42855175510348
2016-09-07,103.839996,104.0,102.260002,102.32,102.32,15758800,98.69142799999999,95.830476,3.696918692818784,67.59258793846878
2016-09-08,101.93,103.779999,101.629997,102.57,102.57,15475500,99.78999985714286,96.65571419047619,3.798003455412001,68.11970901243745
2016-09-09,101.800003,102.209999,99.050003,99.620003,99.620003,21250400,100.30714314285714,97.24095233333334,3.598591432310812,57.59076374139013
2016-09-12,97.379997,101.379997,97.0,100.800003,100.800003,17318200,100.82285757142859,97.67095261904763,3.4954784064359643,64.18732823349947
2016-09-13,100.379997,101.489998,98.839996,100.279999,100.279999,20004900,101.23142914285714,97.76761923809524,3.333375535378053,62.115477769896266
2016-09-14,100.080002,102.589996,100.019997,102.400002,102.400002,19604700,101.68142942857142,98.01666704761907,3.3375017243169935,72.7321286486179
2016-09-15,102.620003,104.480003,102.529999,104.449997,104.449997,20795900,101.77714342857143,98.38761909523811,3.4662326504165293,75.34972629277274
2016-09-16,104.0,105.389999,103.860001,104.639999,104.639999,20363500,102.10857185714288,98.75142857142858,3.5427458415154263,74.1919180517296
2016-09-19,105.160004,105.5,102.195,103.029999,103.029999,15234600,102.17428600000001,99.03857138095239,3.4338858534417227,69.19453893598313
2016-09-20,102.940002,103.730003,100.93,101.360001,101.360001,12863800,102.42285714285715,99.2528570952381,3.1762448730028723,62.30487084089128
2016-09-21,102.459999,106.190002,102.209999,106.0,106.0,22997100,103.16571385714285,99.74571414285712,3.308335251599189,67.45937394991054
2016-09-22,107.57,109.760002,107.480003,109.360001,109.360001,35627700,104.462857,100.39190461904761,3.642157306036779,71.05078177188932
2016-09-23,108.25,108.400002,106.709999,107.709999,107.709999,23083000,105.22142799999999,101.05047614285715,3.7305686443449986,65.01064460648134
2016-09-26,106.519997,107.059998,105.300003,105.889999,105.889999,16805300,105.42714257142858,101.61952361904763,3.612137998924439,54.142127993718105
2016-09-27,106.519997,108.489998,106.370003,108.260002,108.260002,17556700,105.94428585714286,102.24809523809525,3.667246558792371,61.25853127239861
2016-09-28,108.440002,109.870003,107.160004,108.75,108.75,16371600,106.76142885714285,102.90857157142857,3.7077189568793045,61.60781280181724
2016-09-29,106.510002,106.690002,104.57,105.550003,105.550003,30236700,107.36000057142857,103.36333361904764,3.441904477239376,61.03461026910233
2016-09-30,106.5,107.099998,105.790001,105.790001,105.790001,15577500,107.3300007142857,103.77285738095237,3.213566426498815,59.622055534130354
2016-10-03,105.449997,106.290001,104.980003,105.379997,105.379997,10849500,106.7614287142857,104.15190495238096,2.965340381884431,59.87606119287374
2016-10-04,105.93,106.230003,105.050003,105.449997,105.449997,11068800,106.43857128571429,104.44714290476189,2.7426522799001134,56.41564027122089
2016-10-05,105.870003,107.449997,105.660004,106.959999,106.959999,13176500,106.59142842857143,104.59857147619047,2.6573822480901867,55.40250014593196
2016-10-06,107.300003,107.510002,106.184998,107.080002,107.080002,9885600,106.42285700000001,104.82523823809524,2.5698645736169823,55.26770827553792
2016-10-07,106.889999,107.550003,105.559998,106.0,106.0,8954400,106.02999985714284,104.9885715714286,2.3858563833759803,56.56208590655761
2016-10-10,106.790001,109.0,106.559998,108.410004,108.410004,11516600,106.43857142857142,105.40714304761906,2.4067522071657805,65.08343833612761
2016-10-11,107.889999,107.970001,104.75,105.230003,105.230003,14916600,106.35857171428572,105.61809542857142,2.1420209100533327,48.24281955078533
2016-10-12,105.050003,105.110001,101.82,103.620003,103.620003,18435000,106.10714399999999,105.77714323809525,1.7817668065030858,35.763903735384304
2016-10-13,102.059998,102.550003,99.0,102.150002,102.150002,22390000,105.63571614285715,105.76523847619049,1.3619463686047055,36.086102646679954
2016-10-14,104.269997,104.699997,101.029999,101.849998,101.849998,12789500,104.90571599999998,105.641429,0.9935745227458028,39.057428820352634
2016-10-17,101.5,103.470001,101.269997,102.839996,102.839996,10351700,104.30000085714286,105.55571457142858,0.7726155150472778,34.133483044391284
2016-10-18,104.470001,104.989998,103.309998,103.339996,103.339996,11107200,103.9200002857143,105.57047633333335,0.6305807880464727,34.17203169055331
2016-10-19,104.330002,104.800003,103.650002,103.93,103.93,8918900,103.27999971428571,105.69285723809526,0.5591797593359047,44.406075101686675
2016-10-20,104.199997,104.739998,103.57,103.849998,103.849998,7109800,103.08285614285715,105.5904761904762,0.4904844375901831,43.22625833404619
2016-10-21,103.699997,103.940002,102.75,103.940002,103.940002,8073100,103.1285702857143,105.33238100000001,0.4382535565917891,44.857169897910914
2016-10-24,104.980003,105.300003,103.550003,104.5,104.5,10898800,103.46428428571429,105.17952390476191,0.43700978878288765,46.721892711971556
2016-10-25,104.860001,105.199997,104.019997,104.220001,104.220001,8985700,103.80285614285715,105.10000019047618,0.40871905572711853,39.66819808718238
2016-10-26,103.68,104.0,102.699997,102.779999,102.779999,7579800,103.79428514285713,104.83904766666667,0.2670242300483494,35.25378121935236
2016-10-27,103.379997,104.110001,101.849998,102.379997,102.379997,8807100,103.65714242857143,104.5357141904762,0.12105776286358605,36.97842427409634
2016-10-28,102.349998,103.050003,101.550003,101.93,101.93,8479500,103.37142814285714,104.36333309523809,-0.03058020160156616,22.864332129649497
2016-10-31,102.650002,103.209999,101.419998,101.690002,101.690002,15837900,103.06285728571429,104.16809504761903,-0.16818152189077296,30.3333474444304
2016-11-01,100.43,101.239998,99.209999,101.150002,101.150002,21287300,102.66428585714287,103.96666671428572,-0.31714914864851096,34.426240878162986
2016-11-02,103.849998,104.099998,97.300003,98.510002,98.510002,36939900,101.80857185714285,103.63619076190477,-0.6408457320211198,30.000017582402165
2016-11-03,98.040001,99.300003,96.459999,97.75,97.75,17412600,100.884286,103.19761938095239,-0.9477780211931588,28.556509274157406
2016-11-04,96.900002,98.790001,96.669998,97.57,97.57,9048500,100.14000042857141,102.74476214285713,-1.1918101221548056,19.885764675872352
2016-11-07,100.07,100.620003,99.160004,99.349998,99.349998,11198300,99.70714342857141,102.42809538095237,-1.2274273394648674,30.10969285561748
2016-11-08,99.389999,99.989998,98.360001,99.849998,99.849998,8091100,99.41000028571429,102.02047604761906,-1.2014587508677437,29.476855236045225
2016-11-09,97.379997,98.580002,95.800003,96.669998,96.669998,20948000,98.69285685714284,101.61285676190475,-1.4210963666293281,22.46932515337427
2016-11-10,98.339996,98.5,92.220001,94.339996,94.339996,27346700,97.71999885714285,101.17095166666667,-1.762851394743052,18.58636368931461
2016-11-11,93.860001,94.089996,91.099998,92.989998,92.989998,23725800,96.93142685714285,100.734761,-2.1182108567154216,14.187917136019578
2016-11-14,92.450996,92.540001,87.879997,89.769997,89.769997,27356200,95.79142642857143,100.15952285714286,-2.629353411175657,11.993677012098928
2016-11-15,91.0,93.489998,90.75,91.0,91.0,16723000,94.85285499999999,99.59571352380954,-2.901737185625393,18.67021709200972
2016-11-16,91.389999,93.68,91.330002,92.860001,92.860001,14079700,93.92571257142858,99.09666614285715,-2.933698898534729,26.505439289239874
2016-11-17,94.709999,94.980003,93.639999,94.07,94.07,10380200,93.09999857142857,98.62714233333334,-2.8287835237652956,31.30352223563058
2016-11-18,94.849998,95.300003,92.669998,93.389999,93.389999,10032600,92.63142728571428,98.12904714285716,-2.768593113062593,30.661693694852346
2016-11-21,94.050003,94.660004,93.0,93.410004,93.410004,8960000,92.49857128571429,97.62761866666666,-2.688288624756325,31.518638243248205
2016-11-22,94.239998,94.419998,93.160004,93.209999,93.209999,10403600,92.53,97.08999957142858,-2.610691049875271,35.67567918188172
2016-11-23,92.529999,93.400002,91.449997,93.029999,93.029999,11721700,92.99571457142858,96.55714233333333,-2.5345027385026526,36.83036390654404
2016-11-25,93.550003,93.75,92.769997,93.010002,93.010002,4868500,93.28285771428571,96.09190438095239,-2.447523021746292,37.16217502129786
2016-11-28,93.019997,95.740997,93.0,93.760002,93.760002,14340100,93.41142928571428,95.68142842857144,-2.2916554599372176,33.29350869563032
2016-11-29,93.669998,96.055,93.389999,94.989998,94.989998,14146900,93.54285757142858,95.35095214285714,-2.0453019290618784,36.08248060367439
2016-11-30,95.279999,95.480003,93.300003,94.019997,94.019997,11447700,93.6328572857143,94.98571380952382,-1.9063606165064328,41.31147725880028
2016-12-01,94.0,94.055,89.18,89.860001,89.860001,24030700,93.125714,94.44809471428572,-2.1076300882478165,36.88526284216693
2016-12-02,90.379997,91.739998,89.949997,90.480003,90.480003,11718800,92.73571457142857,94.0657138095238,-2.191842419803052,42.3241775982114
2016-12-05,90.050003,91.400002,89.57,90.989998,90.989998,8902600,92.44428585714286,93.74380895238095,-2.1921591192289043,54.472144100282684
2016-12-06,91.559998,91.93,89.959999,90.400002,90.400002,7787800,92.07142871428572,93.40238047619047,-2.214490583232319,47.692314319529686
2016-12-07,90.519997,91.650002,89.5,91.07,91.07,13240000,91.68714271428571,93.00809485714286,-2.1533032506625602,42.421666536409695
2016-12-08,91.800003,93.080002,91.029999,92.309998,92.309998,10919500,91.30428557142857,92.64904723809524,-1.9819081695818141,42.56755284421692
2016-12-09,92.510002,93.639999,92.279999,93.279999,93.279999,9177600,91.19857157142857,92.48761871428572,-1.7476594289107936,49.5465783566186
2016-12-12,92.050003,92.889999,91.699997,92.470001,92.470001,9355900,91.57142871428572,92.39857133333332,-1.6088300915883451,46.36221270569782
2016-12-13,92.800003,93.730003,91.870003,92.160004,92.160004,10491300,91.81142885714284,92.35904780952382,-1.5064555271153495,45.970847987045275
2016-12-14,91.830002,92.260002,90.830002,91.190002,91.190002,9153700,91.84000085714285,92.42666709523809,-1.4864590275753642,43.34298096154575
2016-12-15,90.0,90.599998,88.739998,88.849998,88.849998,19215500,91.61857171428571,92.32428604761905,-1.6405195361685259,37.112738153891605
2016-12-16,89.0,90.099998,88.559998,88.669998,88.669998,11341500,91.2757142857143,92.12476209523808,-1.7568858088706492,33.654434070067154
2016-12-19,88.610001,89.82,88.410004,88.93,88.93,10226300,90.79285742857142,91.8800001904762,-1.8072935745618253,29.24656797710138
2016-12-20,89.190002,90.309998,88.940002,89.839996,89.839996,8434700,90.30142842857143,91.71095242857143,-1.7535986266040737,35.625841429685096
2016-12-21,89.959999,90.43,89.25,89.25,89.25,9044900,89.84142828571429,91.512857,-1.7386111132285862,47.21968170421383
2016-12-22,87.889999,88.260002,86.010002,86.800003,86.800003,14404500,89.07571385714287,91.2076190952381,-1.902496883510139,35.62497753902743
2016-12-23,86.620003,87.68,86.620003,86.790001,86.790001,6344000,88.44714228571429,90.91047633333334,-2.010014419958523,32.926823418593855
2016-12-27,86.720001,87.940002,86.709999,87.540001,87.540001,5228000,88.25999985714284,90.6500000952381,-2.011516598999748,38.52326217571105
2016-12-28,88.300003,88.75,87.220001,87.370003,87.370003,6421100,88.07428628571428,90.34571442857143,-2.003331347832642,34.531773477087086
2016-12-29,87.82,88.199997,87.160004,87.330002,87.330002,5467100,87.84571514285714,89.98095271428572,-1.9772793778546003,26.8587417427928
2016-12-30,87.57,88.099998,87.199997,87.809998,87.809998,7211100,87.55571542857142,89.68523847619048,-1.896044912739569,23.3690026347642
2017-01-03,89.0,89.0,88.080002,88.599998,88.599998,8789400,87.462858,89.62523833333333,-1.7477723840854509,31.12192000949075
2017-01-04,88.985001,90.889999,88.580002,90.510002,90.510002,11490200,87.99285785714285,89.62666685714287,-1.4593218230705673,43.03796506969874
2017-01-05,91.910004,94.809998,91.639999,94.370003,94.370003,16821500,89.07571528571428,89.78761947619049,-0.9087770379669564,60.7869798073907
2017-01-06,94.400002,94.5,93.0,93.889999,93.889999,7639800,89.98285785714286,89.95380980952382,-0.5053730150172129,69.56522583040977
2017-01-09,94.160004,95.650002,93.309998,94.720001,94.720001,10829500,91.03285757142858,90.12761938095238,-0.11734550968601809,72.35773631616675
2017-01-10,96.400002,97.903999,95.550003,96.75,96.75,14780600,92.37857157142857,90.33904804761904,0.34993915699439526,75.55556223674829
2017-01-11,96.919998,97.449997,95.599998,96.940002,96.940002,8735900,93.68285785714286,90.51333390476191,0.7272143214078852,74.34843973272433
2017-01-12,96.849998,96.849998,94.800003,95.900002,95.900002,8424700,94.72571557142858,90.67666728571427,0.9315499707756345,72.12241964507531
2017-01-13,95.949997,97.379997,95.760002,96.269997,96.269997,10701100,95.54857200000001,90.87238123809523,1.110541320328423,86.563672103885
2017-01-17,96.32,96.589996,95.0,96.120003,96.120003,6342400,95.79857200000001,91.1071431904762,1.2261556332791486,85.63791004978142
2017-01-18,96.269997,96.269997,95.260002,96.0,96.0,6610700,96.10000071428571,91.44761947619047,1.293190475240209,83.94863434579722
2017-01-19,96.419998,96.699997,95.580002,96.169998,96.169998,7090000,96.30714314285714,91.80476233333334,1.3445345311898649,85.31298437503885
2017-01-20,96.449997,97.150002,95.670998,96.059998,96.059998,9685800,96.20857142857143,92.14428604761905,1.3606640960371408,84.8363822564057
2017-01-23,96.480003,98.669998,96.260002,98.410004,98.410004,14090300,96.4185717142857,92.55238166666668,1.545259942045277,86.80555594135772
2017-01-24,103.150002,103.190002,99.940002,101.43,101.43,37181500,97.20857142857143,93.13238166666666,1.913187879036883,88.57486143719501
2017-01-25,102.459999,104.269997,101.900002,104.059998,104.059998,23322800,98.32142871428572,93.9542861904762,2.389448207118207,89.0489843284131
2017-01-26,103.919998,104.57,102.169998,102.75,102.75,12504800,99.26857114285714,94.71428614285713,2.6308551968443936,78.31081024013855
2017-01-27,102.25,102.699997,101.290001,102.07,102.07,8031000,100.13571400000001,95.40619085714286,2.735765457207137,77.26668636001172
2017-01-30,101.199997,101.459999,100.089996,101.019997,101.019997,8619800,100.82857100000001,96.05619057142856,2.7030223682354233,70.69644977474363
2017-01-31,100.239998,102.089996,100.059998,101.309998,101.309998,7530000,101.578571,96.72190466666667,2.669699260143787,66.91394669760234
2017-02-01,102.07,102.379997,100.870003,101.57,101.57,5736400,102.02999899999999,97.37714285714286,2.633908389016213,67.08487103389116
2017-02-02,101.279999,101.470001,100.559998,100.839996,100.839996,5371600,101.9457127142857,97.95999990476191,2.517617120879052,68.65556928331861
2017-02-03,101.5,101.559998,100.300003,100.389999,100.389999,6197600,101.42142714285714,98.43047595238096,2.3619177384823615,65.46547297297298
2017-02-06,100.169998,101.706001,100.019997,100.900002,100.900002,6866700,101.1571417142857,98.74142828571428,2.2536986014082316,67.47074508503616
2017-02-07,101.040001,101.599998,100.5,100.830002,100.830002,5655600,100.97999914285715,99.07190461904763,2.137644307673142,67.71826806239116
2017-02-08,101.550003,103.989998,101.160004,103.57,103.57,10178500,101.34428528571428,99.49333314285715,2.240933299103773,72.83950388660347
2017-02-09,103.57,104.18,102.559998,103.339996,103.339996,8435800,101.63428499999999,99.80714247619046,2.277972123739147,72.30390177457005
2017-02-10,103.879997,103.940002,102.309998,102.360001,102.360001,7680300,101.74714228571429,100.06523766666666,2.202855110291196,63.21069319135074
2017-02-13,102.82,104.440002,102.620003,103.099998,103.099998,9729000,102.06999971428571,100.40809461904762,2.177930087102169,56.590363062352004
2017-02-14,103.139999,103.599998,100.896004,101.589996,101.589996,10240700,102.24142785714285,100.66142790476191,2.013126218938652,39.30735435243139
2017-02-15,102.059998,102.129997,100.110001,101.550003,101.550003,12384400,102.33428514285713,100.91999933333334,1.8578744450904594,44.16343814819437
2017-02-16,101.860001,102.099998,100.5,100.82,100.82,7464000,102.33285628571427,101.14952314285715,1.656832224040258,43.94966235243709
2017-02-17,100.690002,101.730003,100.300003,100.519997,100.519997,8258200,101.89714157142858,101.35666595238094,1.4565073702369347,47.39039720450997
2017-02-21,101.029999,102.540001,100.910004,102.120003,102.120003,8189600,101.72285685714287,101.64523761904762,1.4105951301319237,53.71902883074367
2017-02-22,102.480003,105.199997,102.419998,104.199997,104.199997,15779400,101.98571342857143,101.92095157142856,1.5244742909598301,60.34617311928981
2017-02-23,104.720001,104.860001,101.82,102.459999,102.459999,10095600,101.894285,101.96999914285715,1.4575196700590567,55.90380403255307
2017-02-24,101.389999,103.0,101.300003,102.949997,102.949997,7356600,102.08857085714284,101.91714195238094,1.427540594765773,59.30232237019869
2017-02-27,102.5,103.824997,102.220001,103.599998,103.599998,6865900,102.38142728571428,101.95761804761904,1.439636378000202,59.71222141710585
2017-02-28,103.889999,103.989998,102.029999,102.900002,102.900002,8017500,102.67857042857143,101.99714195238096,1.3768668819245988,57.12319927587005
2017-03-01,103.68,104.989998,103.209999,104.040001,104.040001,10331800,103.18142814285714,102.14095166666667,1.4029378022992631,51.81748414480481
2017-03-02,103.800003,104.580002,102.769997,103.190002,103.190002,7983000,103.33428514285713,102.23047566666666,1.3395696538486703,49.446515951605576
2017-03-03,102.989998,103.419998,102.440002,103.309998,103.309998,6320900,103.20714242857143,102.31333271428572,1.2842288235372479,53.74309741106864
2017-03-06,102.760002,103.25,102.099998,102.309998,102.309998,6290700,103.18571371428571,102.38333280952381,1.1464634570705954,46.94980412337059
2017-03-07,102.300003,103.307999,102.110001,102.629997,102.629997,4985200,103.13999942857143,102.48999938095238,1.050989503775412,54.42177859920742
2017-03-08,102.629997,104.290001,102.540001,103.220001,103.220001,7066700,103.08571414285714,102.60047552380952,1.0112767312076727,56.78309724877244
2017-03-09,102.970001,103.75,102.760002,103.239998,103.239998,4523600,103.134285,102.71523723809523,0.9702334167320146,60.43103485434044
2017-03-10,103.43,103.699997,102.629997,103.389999,103.389999,4120700,103.04142757142857,102.70666576190474,0.9389860744307725,62.5327729601114
2017-03-13,103.519997,106.25,103.470001,105.18,105.18,16118900,103.325713,102.79428500000002,1.0465959449989697,63.14433620736392
2017-03-14,104.610001,106.0,103.821999,104.25,104.25,7748400,103.459999,102.88428495238097,1.0447906191478467,50.238336760886995
2017-03-15,104.370003,104.489998,102.599998,103.690002,103.690002,11695200,103.65714242857143,102.91238038095237,0.986797539131743,56.60582413147861
2017-03-16,105.25,105.650002,104.301003,105.629997,105.629997,12445200,104.08571385714286,103.10476138095237,1.084873245225893,62.45354780201391
2017-03-17,105.169998,106.5,104.860001,105.610001,105.610001,8778900,104.42714242857143,103.29809461904762,1.1477548355249922,59.92106006911561
2017-03-20,106.230003,108.199997,105.940002,107.25,107.25,12447900,104.99999985714285,103.60428509523808,1.3147673426194473,69.6477158413237
2017-03-21,108.459999,108.699997,104.699997,105.089996,105.089996,13877700,105.24285657142856,103.8219040952381,1.2583264824499167,54.34241503445536
2017-03-22,104.639999,106.120003,103.980003,106.089996,106.089996,7153000,105.372856,104.01095138095236,1.2795386121467374,61.84639039737774
2017-03-23,106.949997,108.830002,106.440002,108.25,108.25,13410800,105.94428457142858,104.20380866666667,1.4538841768704884,67.29692819284708
2017-03-24,108.400002,109.129997,107.230003,108.040001,108.040001,7578400,106.56571299999999,104.46952304761905,1.55715916715981,71.23796988242475
2017-03-27,106.650002,108.190002,106.510002,108.080002,108.080002,7709400,106.91571371428572,104.71380899999998,1.6235181804387935,70.62833237156184
2017-03-28,108.230003,108.949997,107.459999,107.800003,107.800003,6472000,107.22857114285713,104.91380923809525,1.6346711261082305,67.75195399315695
2017-03-29,107.970001,109.739998,107.690002,109.510002,109.510002,8788700,107.55142857142857,105.22857114285713,1.7611906348109585,71.48733968124462
2017-03-30,109.728996,110.449997,108.660004,108.849998,108.849998,10592500,108.08857171428572,105.45761861904764,1.7875951657340607,68.079468084733
2017-03-31,108.5,109.119003,107.779999,107.830002,107.830002,9002800,108.337144,105.67857099999999,1.7065438191269777,59.246347207123705
2017-04-03,108.849998,109.470001,107.519997,108.089996,108.089996,8391400,108.31428628571429,105.90618995238096,1.6443345211399247,64.05563460231446
2017-04-04,107.870003,108.260002,106.879997,107.519997,107.519997,6480100,108.24000000000001,106.15428514285713,1.5313861820202561,64.00877133112543
2017-04-05,108.360001,108.82,107.32,107.440002,107.440002,8205400,108.14857142857143,106.38333300000001,1.419060831632848,57.66302576573105
2017-04-06,107.589996,108.419998,107.150002,108.040001,108.040001,5211100,108.18285685714285,106.61285680952382,1.3627481744161116,59.80630173126831
2017-04-07,107.879997,109.07,106.760002,108.989998,108.989998,8354900,108.10857057142857,106.88666633333335,1.3788819139253121,57.435895244354924
2017-04-10,109.0,111.879997,108.839996,111.699997,111.699997,14798600,108.51571328571428,107.28238052380955,1.5919908105330904,76.97962895464775
2017-04-11,111.400002,111.790001,109.459999,110.440002,110.440002,10012100,108.88857042857144,107.5328568095238,1.6403017031969256,67.38614290350594
2017-04-12,110.5,111.699997,110.309998,110.629997,110.629997,8099800,109.25142771428571,107.8366661904762,1.6746155170709187,61.29033941364741
2017-04-13,110.720001,111.449997,109.82,110.209999,110.209999,6857000,109.6357137142857,108.14714223809526,1.648911507803291,60.093042120117545
2017-04-17,110.910004,111.870003,110.300003,111.760002,111.760002,7128100,110.25285657142857,108.43904723809526,1.7336289876328834,65.00819088330712
2017-04-18,111.199997,112.199997,110.866997,111.230003,111.230003,8305100,110.70857114285714,108.70666638095238,1.7379675033098323,63.7090634575361
2017-04-19,111.989998,112.199997,110.57,110.760002,110.760002,9603800,110.96142885714286,108.87380933333333,1.6840677705403664,55.545709333490926
2017-04-20,111.529999,113.599998,111.480003,112.959999,112.959999,13773500,111.14142914285715,109.24857138095237,1.7981453158572833,66.04219979645538
2017-04-21,112.800003,113.169998,112.300003,113.110001,113.110001,8968300,111.52285757142856,109.58285733333335,1.8789965970502465,72.11059857505546
2017-04-24,114.040001,115.160004,114.019997,114.860001,114.860001,13386600,112.12714385714285,109.8976192857143,2.06052969089599,75.20482347738597
2017-04-25,115.540001,115.82,114.800003,115.480003,115.480003,11434600,112.88000157142858,110.2519050952381,2.2287335029871542,79.52528423257542
2017-04-26,115.370003,115.75,114.622002,114.970001,114.970001,6678800,113.33857285714284,110.58000028571426,2.2944345238222468,77.06687618516449
2017-04-27,115.0,115.959999,114.830002,115.43,115.43,9441500,113.93857242857143,110.94333347619047,2.3564573575383747,76.8337142462496
2017-04-28,115.900002,115.989998,115.0,115.5,115.5,6984900,114.61571500000001,111.22857147619048,2.383780576460836,75.25215686712608
2017-05-01,115.629997,117.239998,115.5,116.68,116.68,7332100,115.1471437142857,111.6014287142857,2.4721531203292955,71.91904079518363
2017-05-02,117.07,118.690002,117.0,118.089996,118.089996,10048200,115.85857157142857,112.08999985714287,2.6256964966327274,83.23196345714858
2017-05-03,117.949997,118.0,115.120003,116.57,116.57,10591100,116.10285714285715,112.49380957142856,2.594818304316263,73.1308618110832
2017-05-04,115.940002,116.410004,115.150002,115.860001,115.860001,6977800,116.15714257142857,112.89095261904761,2.484417312566137,71.51562727056428
2017-05-05,116.050003,116.150002,114.800003,116.040001,116.040001,7099400,116.30999971428572,113.30047638095238,2.3839673354107305,68.19728549158151
2017-05-08,116.900002,117.510002,116.199997,116.860001,116.860001,6461900,116.51428557142857,113.72047638095239,2.3435125973498145,73.36099918390002
2017-05-09,118.620003,120.0,118.07,120.0,120.0,15219900,117.15714271428571,114.2447621904762,2.5355948441983998,81.3858798292825
2017-05-10,120.010002,120.330002,119.099998,119.980003,119.980003,9347300,117.62857171428571,114.63904819047617,2.6555957630205285,77.99046442772848
2017-05-11,120.129997,120.5,118.25,120.160004,120.160004,11375500,117.92428714285714,115.10190542857143,2.7337094314649732,78.042991438896
2017-05-12,120.160004,120.468002,119.510002,120.339996,120.339996,9823900,118.462858,115.56428633333333,2.7781145513976355,74.9091066777103
2017-05-15,121.029999,121.489998,120.030998,121.400002,121.400002,11125500,119.25428671428571,116.09714361904761,2.8658043456309485,75.8741509059407
2017-05-16,121.980003,124.339996,121.739998,124.019997,124.019997,18222100,120.39428614285714,116.6809529047619,3.110850887031617,83.39486847951065
2017-05-17,123.25,123.889999,120.5,120.720001,120.720001,19834700,120.94571471428571,117.13285757142859,3.0041400817241026,66.13791465357147
2017-05-18,116.309998,122.629997,114.0,121.269997,121.269997,37121900,121.12714285714286,117.63333352380953,2.9301738601102443,67.10138184572077
2017-05-19,123.959999,126.400002,123.07,123.220001,123.220001,21101700,121.58999971428571,118.12190504761905,2.9943866966223425,68.53744197058757
2017-05-22,124.980003,125.589996,123.555,124.75,124.75,13493200,122.24571342857143,118.67619071428572,3.132623036378291,68.75003237616257
2017-05-23,124.669998,125.675003,122.849998,122.93,122.93,14370100,122.615714,119.06047638095238,3.060043267966236,67.60798902147424
2017-05-24,123.07,123.683998,121.949997,122.809998,122.809998,8371500,122.817142,119.40952376190477,2.958733679974273,69.8912483449472
2017-05-25,123.739998,124.449997,122.309998,123.629997,123.629997,12486500,122.7614277142857,119.82190452380954,2.911055334054936,70.95527848558244
